id,created_at,text
243583402287177728,2012-09-06 05:36:23,b'@BigZoKY those birds stay chirping my guy'
243582402935533568,2012-09-06 05:32:25,b'@BettZamparelli preeaaaaachhh'
243217540694814721,2012-09-05 05:22:35,"b""college is what's pop #dirty"""
242317583439769600,2012-09-02 17:46:28,b'RT @JukeMeng: Tryna eat like my aki when he break fast'
242112992311906306,2012-09-02 04:13:30,"b""Buzz kill, quit nagging I'm on my hakuna mattata wave"""
242103953670672384,2012-09-02 03:37:35,"b""Idk why it's hard for many of you to accept that 9/11 was an inside job, I mean I guess fuck the facts y'all are some real #patriots #gethip"""
241733928036225024,2012-09-01 03:07:14,"b""The egg doesn't teach the chicken? The hell it doesn't I'm throwing knowledge at these old fools #andyou'reabird"""
241518254697357312,2012-08-31 12:50:13,"b""I'm on my Charlie sheen #winning game."""
240557044841738240,2012-08-28 21:10:43,b'shout out to my youngin sir henry for shitting in the pool #easyshift'
239955092281888768,2012-08-27 05:18:46,b'daaam cuuuh walter forced it this episode #breakingbad'
239816909154025473,2012-08-26 20:09:41,"b'RT @EasyBuckets5: Yeah ill study a broad, or two, three.'"
238823299885445120,2012-08-24 02:21:26,b'RT @BigBlackDave: The only entertainment at the RMV is waiting for the kids taking the permit test to finish. Their faces tell it all.'
238517852049641472,2012-08-23 06:07:42,b'can i live?'
238175290600345600,2012-08-22 07:26:29,b'I am the best beer pong player in Cambridge. I am the #truth'
237330058719674368,2012-08-19 23:27:51,b'Up close and personal with deebo that shit was supersized http://t.co/RDrwRLhz'
237037900779376641,2012-08-19 04:06:54,"b""if i actually liked chris brown's songs, don't wake me up would really be my life anthem #sleepingismyhobby"""
236345246567526400,2012-08-17 06:14:32,"b""The value of human life ain't shit nowadays that's #tragic"""
236344506834882560,2012-08-17 06:11:36,"b""15 billion was spent on the olympics, imagine if that money was used to feed those in need all over the world. I'm saying #endworldhunger rt"""
236319439371522049,2012-08-17 04:31:59,"b""i kind of hate people when i'm at work or on the road #canyoublameaguy"""
235987499430846464,2012-08-16 06:32:58,"b""RT @REALtokyoKID: O that's your dream girl ? Nigga that's my old bitch..."""
235612544717451265,2012-08-15 05:43:02,"b'Ending the sentence with ""bitch"" like a baawss'"
235612277175365633,2012-08-15 05:41:59,"b""if you're not relevant, keep your opinion to yourself #kindrequest"""
234825896345886720,2012-08-13 01:37:11,"b'""the last thing she said to me was you should meet my parents, after that i never saw her again, I liked her tho, but i wasn\'t for all that""'"
234718782738821121,2012-08-12 18:31:34,b'Working hard #cleaallyy http://t.co/4cF8EnjO'
234026322194755585,2012-08-10 20:39:57,b'RT @biggblakk92: instead of worryin about who she fuckin.... why dnt yu go n get yu sum money!!!!'
234023010049355776,2012-08-10 20:26:48,b'my bro left these christian missionaries second guessing their own religion'
234021042421637120,2012-08-10 20:18:59,b'@therealAbdul_ true that and yea come fall im umd bound'
234019953613893634,2012-08-10 20:14:39,"b""@therealAbdul_ boston marathon isn't a good place to smoke tho"""
234018872037105664,2012-08-10 20:10:21,"b'@therealAbdul_ ok we get it, africans are fast, so fast that they make fast people seem not fast'"
233991753382895617,2012-08-10 18:22:36,"b""we're all birds on twitter #thatsironic #cambridgeinsider"""
233445639441244160,2012-08-09 06:12:32,b'\xd0\x96\xd0\xbe\xd1\x80\xd0\xb8\xd0\xba \xd0\x92\xd0\xb0\xd1\x80\xd1\x82\xd0\xb0\xd0\xbd\xd0\xbe\xd0\xb2 eto pizdec tema'
233414998339248128,2012-08-09 04:10:46,"b""i wish i could apologize to the kids i bullied at a young age #iwasonsomefuckery i'm talking like first/second grade though. I've changed!"""
233105464731250689,2012-08-08 07:40:48,"b'i wake up, put on my favorite wig and go about my day'"
233078043067957248,2012-08-08 05:51:50,"b""so you lost your girlfriend, don't lose your dignity #keepitpushing"""
232921099669757952,2012-08-07 19:28:12,"b'RT @AlanHungover: What did Barack Obama say to Michelle when he proposed? ""I don\'t wanna be obama self.""'"
232847261871267840,2012-08-07 14:34:47,b'heavy sleeper and a great liar #traitsimnotproudof'
232847035106217984,2012-08-07 14:33:53,b'Missed my first day of work today #trap I am a terrible employee'
232651879488827393,2012-08-07 01:38:25,b'too many times has supercuts tried to make me their test subject #stayscheming #fuckthat'
232645104765124608,2012-08-07 01:11:29,"b'5 dollar scratch ticket, 50 dollar come up #luckyday'"
232264417885171713,2012-08-05 23:58:47,b'larry aaronson and i have been neighbors for like 7 years now and i only run into him once #whoknew'
232214249886322688,2012-08-05 20:39:26,"b""@therealAbdul_ apparently, you're a huge pussy #youdidthistoyourself"""
232010768734887936,2012-08-05 07:10:52,b'grandpa from Hey Arnold is by far the best cartoon character ever'
231670174460293121,2012-08-04 08:37:28,"b'@SteezKid bro, you are cooked...'"
231525722768936960,2012-08-03 23:03:28,b'RT @DrJohnnyBlaze: the olympics were fresh when i was a little ass kid theyre boring as shit now'
231288408763408385,2012-08-03 07:20:28,"b""i don't usually sleep but when i do it's from five to two"""
231264425577967617,2012-08-03 05:45:10,b'chechen dudes holding down russia with all of their gold medals'
230944720594022400,2012-08-02 08:34:46,"b'dam it, america needs to stop forcing it with street cleaning, just leave the streets dirty like the rest of the world #noparkingspacesleft'"
230920510198931456,2012-08-02 06:58:34,"b""spray bottle full of rubbing alcohol #waronterror mosquitoes won't know what hit em #suckers"""
230589145221836801,2012-08-01 09:01:51,"b'fux with the iphone fizzle, finally on the 4s wave #wemadeit'"
230442455303090177,2012-07-31 23:18:57,"b'just looked at some baby pics, i used to be a ginger, then my mom shaved my head and out came the brunette #thanksmom'"
230406976406958081,2012-07-31 20:57:58,"b'daaam girl, giggity giggity, giggity goo'"
230396547446214657,2012-07-31 20:16:32,"b'@BettZamparelli who ever that is, put me on'"
229863309522907136,2012-07-30 08:57:38,b'my new roommate seems like a total herb just like the last one #anotherbird'
229861306973446146,2012-07-30 08:49:40,"b'im thinking like 6 months, and this beard is gonna be popping'"
229835158709231616,2012-07-30 07:05:46,b'volunteers at orphanage. accidentally makes a yo mama joke'
229833462729818112,2012-07-30 06:59:02,"b""hi my name is jahar, and i've been sober for 10 days now ahaha"""
229789656315736066,2012-07-30 04:04:58,b'@biggblakk92 aha true true'
229788707807444992,2012-07-30 04:01:11,b'just threw away 8 lighters out of my car #shitcray'
229725358746894336,2012-07-29 23:49:28,"b'i said lighten up the mood baby, with some food'"
229337432343052288,2012-07-28 22:07:59,"b""@BigBlackDave aha its not on paper but it's official"""
229309471283896320,2012-07-28 20:16:52,b'this man steven changed his name to Muhammad doing big things this #ramadan'
227470441961385986,2012-07-23 18:29:14,"b'ahahaha whats new tho?? @Kid_Wavyy  ""Really chilling with ugly hoes off the strength of my manz smh charge my life""'"
227324634968772608,2012-07-23 08:49:51,"b'do yourself a favor, go watch the batman #tooreal'"
226796551010410497,2012-07-21 21:51:26,"b""@Kid_Wavyy i gotchu with something, def not bricks you're not ready"""
226796244721364993,2012-07-21 21:50:13,"b'@KBaieva oh hahaha misleading tweet my g, with the whole chechen thing dudes can assume anything.. lol'"
226743164747251713,2012-07-21 18:19:17,"b'RT @AlanHungover: Black people wearing their pants low. White people called it ""saggin"". What\'s ""saggin"" spelt backwards? Sneaky white p ...'"
226523844100358144,2012-07-21 03:47:47,"b'@Kid_Wavyy i mean, what are yu saying'"
226519681928933376,2012-07-21 03:31:15,b'@Kid_Wavyy moving bricks ahk'
226489790256783360,2012-07-21 01:32:28,"b""i've been on this train since 6am i'm growing restless #3morehours"""
226489179364794368,2012-07-21 01:30:02,b'women take rejection to the heart and soul but dudes just brush their shoulders off and keep trying #withtheexeptionofthosewhodont'
226477035189571584,2012-07-21 00:41:47,"b""@JJR_Undeniable yea brah i got your number i'll hit you up for sure"""
226476366529429504,2012-07-21 00:39:08,b'new york looks ill from afar but zoom in and it gets real dirty'
226426375286956032,2012-07-20 21:20:29,"b""complain about how hungry you are, you'll find yourself even more famished #staystrong #onlyday1"""
226424176490209281,2012-07-20 21:11:45,b'@JJR_Undeniable yeaa my return is crucial to that school #goingham this coming semester with the grades that is.. and other stuff yeamean'
226415662778679297,2012-07-20 20:37:55,b'poker face'
226414724861022211,2012-07-20 20:34:11,"b""@therealAbdul_ she's hindu i figure i reel her in with some bollywood then hit her with bollywood porn, she'll never see it coming #feelme?"""
226414041013317634,2012-07-20 20:31:28,b'@JJR_Undeniable young brokeback reynolds whats paapiinn'
226413229717479424,2012-07-20 20:28:15,b'@KBaieva omg congrats?!?'
226413006488211457,2012-07-20 20:27:21,"b'this lady on the train is creeping hard right into my computer screen, just made eye contact #awkward'"
226410808438042624,2012-07-20 20:18:37,b'18 hours on the train 0.o'
226281725385400320,2012-07-20 11:45:42,b'on the train to washington with a 5 year old who wont go to sleep #thisistorture'
226173904249552896,2012-07-20 04:37:15,"b""RT @yaboyfitz: He's a bonafide scrub"""
226081349910528000,2012-07-19 22:29:28,"b'RT @AlanHungover: When people ask me why I don\'t have any tattoos I say to them, ""Would you put a bumper sticker on a Ferrari?'"
225718797045231616,2012-07-18 22:28:49,"b'lifeguarding is so boring but so chill, at least i have the internet'"
225699770289774592,2012-07-18 21:13:13,"b'RT @itsWillyFerrell: ""I wasn\'t that drunk.""\n""Bro, you made your girlfriend a sandwich...""'"
225681869721710593,2012-07-18 20:02:05,"b""RT @ComedyTed: A lion wouldn't cheat on his wife, but a tiger wood."""
225508595595345920,2012-07-18 08:33:33,"b""RT @itsWillyFerrell: Hey I just met you, \nAnd this is crazy, \nI have Alzheimer's, \nHey I just met you."""
225285093567119360,2012-07-17 17:45:26,"b""3rd zombie apocalypse dream in a span of like 2 weeks, i'm no golden boy but maybe, just maybe we should be expecting something soon, tbc.."""
225273658132795394,2012-07-17 17:00:00,b'8 hours of sleep never felt like it was enough'
225141250251169792,2012-07-17 08:13:51,b'breaking bread with my brothas'
225034153295482881,2012-07-17 01:08:17,b'@AnnieAreYouOkay -.- fuck your iphone... ahaha but yo i only see like 3 boxes what are those??'
225031095408791552,2012-07-17 00:56:08,"b'@AnnieAreYouOkay because we each have a place that makes us who we are, why live by what was instead of what is annie.'"
224980799232024576,2012-07-16 21:36:17,"b'RT @RTIslam: #Ramadan picks us up from our slackness, re-charge our faith, and give us a push towards our Creator.'"
224980373686337536,2012-07-16 21:34:35,b'@therealAbdul_ for the blind and the lazy'
224976029255606274,2012-07-16 21:17:19,"b'RT @itStewieGriffin: In a Grammar class : Teacher:- ""HE does not like girls"" What is \'He\' in this sentence. . ?? . . . . . Student :- Ga ...'"
224974900450967552,2012-07-16 21:12:50,"b'RT @itStewieGriffin: You take ""the"" out of psychotherapist'"
224785405818568705,2012-07-16 08:39:51,b'just gotta get away from reality and dream a little'
224784920495661058,2012-07-16 08:37:56,b'bed time is the best time'
224706111578710016,2012-07-16 03:24:46,b'whats all the fucking fussin for because im grubbing more?'
224669212625477633,2012-07-16 00:58:09,b'breaking bad tonight #bestshow'
224668536969240576,2012-07-16 00:55:28,"b""RT @funnyortruth: You're probably naked under all those clothes. You slut."""
224411789222350848,2012-07-15 07:55:14,b'too waved to even fall asleep #thespins'
224410613579915264,2012-07-15 07:50:34,b'so much hate i need a ak'
224318713233547264,2012-07-15 01:45:23,b'byyyyyyyyyyaaaaaaaaaaahh'
224251325511245825,2012-07-14 21:17:37,"b""RT @AlanHungover: Oh look, it's raining outside. I think I'll go on Facebook and update all my friends that don't have a window of their ..."""
223876232096387072,2012-07-13 20:27:07,b'dam when i said all mosquitoes can suck dick i didnt actually mean mine ahaha seriously tho fuck the squiters'
223652429831479299,2012-07-13 05:37:49,"b'RT @funnyortruth: Some people are meant to fall in love with each other, but not meant to be together.'"
223641652118552576,2012-07-13 04:54:59,"b'""you dont understand, i make love to my hand i dont need you honey i beat my dick like it owes me money"" ahahaha #davechappelle'"
223616855493984256,2012-07-13 03:16:27,"b""my moms tryina arrange a marriage for me aha she needs to #chillout i'll find my own honey"""
223603967442161667,2012-07-13 02:25:14,b'im in dumpling heaven right now'
223576723130826752,2012-07-13 00:36:59,b'RT @funnyortruth: We all know a douchebag named Steve.'
223566772656291841,2012-07-12 23:57:26,"b'my hair cant be tamed, it will remain a mess #fuxwithittho'"
223566152280977408,2012-07-12 23:54:59,b'RT @AlanHungover: Sarcasm is the bodys natural defense to idiots.'
223552568368955394,2012-07-12 23:01:00,"b'i hate when people say ""shit just got real"" with a dramatic tone and besides has your life been fake up until that point #fuckthatexpression'"
223267302274105344,2012-07-12 04:07:27,"b'dam these responsibilities, im just tryina chill and twist the loud'"
222938048906797056,2012-07-11 06:19:07,b'sometimes you gotta fight for the things you love most http://t.co/Ka4X1ppn'
222849864994799616,2012-07-11 00:28:42,b'scruffy'
222214778309971968,2012-07-09 06:25:06,"b'i miss college, i used to get the best massages'"
222096311871213569,2012-07-08 22:34:21,b'RT @HotFunnyWomen: Real men only hit women one way. From the back.'
221891393050783745,2012-07-08 09:00:05,"b'RT @funnyortruth: who invented hugs? i mean..the first hug would have been soo awkward. its like""what are u doin, y are u holding me???"" ...'"
221845998341853184,2012-07-08 05:59:42,b'RT @Cancer69_: #Cancer has the best sex with #Scorpio'
221765169280335874,2012-07-08 00:38:31,b'@Kid_Wavyy ahaha yea it could be...'
221719547202375681,2012-07-07 21:37:14,b'my left eye has been twitching for like a minute straight wtf'
221692354988490752,2012-07-07 19:49:10,"b'im not a hustler, im a business man'"
221500749832658945,2012-07-07 07:07:48,b'i want some junk food right now #sweettooth'
221416871633764352,2012-07-07 01:34:30,"b'tired from a day of chilling, life needs to always be this easy'"
220768527710302209,2012-07-05 06:38:13,b'trippy happy'
220263444950167553,2012-07-03 21:11:12,b'my stamina/cardio has never been this bad #outtashapelikeamofucka'
219693290348494848,2012-07-02 07:25:36,b'peanut butter jelly time #wheayeat'
219614967228399616,2012-07-02 02:14:23,"b'apparently, game of thrones is that shit!'"
219613449431420929,2012-07-02 02:08:21,b'RT @AlanHungover: Saw a Chinese baby and a black kid wave at each other today. Gives me hope for the future. Or another Rush Hour movie.'
219564583449403393,2012-07-01 22:54:10,"b""RT @HilariousTed: When people say smoking isn't cute &lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt; ain't nobody tryna be cute bitch, im tryna get hig ..."""
219324855177318400,2012-07-01 07:01:34,b'its so cool in my room i gotta pull the blanket out #sleeplikeababy'
219231903327338496,2012-07-01 00:52:13,b'total recall sick movie #gethip'
218573044778668032,2012-06-29 05:14:09,b'im on that late night netflix life'
218510752787595266,2012-06-29 01:06:37,b'RT @MonTanA_BaBy: Balotelli was in my doghouse until today.. came through for my italians'
218390105067495424,2012-06-28 17:07:13,b'@JukeMeng yoo whats your jack'
218232193783300097,2012-06-28 06:39:44,b'in like 5 minutes i can make a rubiks cube my bitch'
218227119858257920,2012-06-28 06:19:34,b'@BigBlackDave ahaha ec goes ham when portugal wins'
218224099766439937,2012-06-28 06:07:34,b'lil bonfire action'
218094799297847303,2012-06-27 21:33:46,b'no parade in east cambridge after that'
218085052809093122,2012-06-27 20:55:03,b'spain might take the dub'
217848627782094848,2012-06-27 05:15:34,"b'@therealAbdul_ heard that! aha but yea thats wats up man, cars a beaut'"
217840400562520064,2012-06-27 04:42:53,b'@BettZamparelli 3rd times the charm betty?'
217839850324365313,2012-06-27 04:40:42,b'im tryina take a piss but the women in this house love to take their sweet time in the shower #goingoutside'
217837748013367296,2012-06-27 04:32:21,"b'@BbeSTACKIN doing alright my g, working and chilling, how you doing? i miss you too, are you in the bridge?'"
217836074070839298,2012-06-27 04:25:41,"b'changed majors, boutta try to become a nurse'"
217832350585856002,2012-06-27 04:10:54,"b'dam my mom is forcing it, sniffing my hair when i come home #hotboy'"
217743366606176257,2012-06-26 22:17:18,b'no one likes a freeloader'
217729387825594370,2012-06-26 21:21:45,b'Dr. Ironfist'
217479779757207553,2012-06-26 04:49:54,b'this internet connection is stressing me the fuck out'
217117621739462658,2012-06-25 04:50:49,b'call the fire man'
216762674476888064,2012-06-24 05:20:23,"b'@therealAbdul_ great to hear man, that truck yu got is sooo ill dude #jealous'"
216761954818203649,2012-06-24 05:17:31,"b""if theres one thing i love, it's a beautiful girl with beautiful curls"""
216759951924789251,2012-06-24 05:09:34,b'i just might change your life #ifyourforthat'
216759100279750656,2012-06-24 05:06:11,b'RT @WOWFactsOfLife: The average human eats 8 spiders at night in their lifetime.'
216327325908869123,2012-06-23 00:30:28,b'chris bosh jokes are the funniest'
216245565409869825,2012-06-22 19:05:35,b'RT @AlanHungover: Apple has a new device out for Chinese people. The iOpener.'
216244529181896704,2012-06-22 19:01:28,b'saw a guy in a hoodie and a wool cap dudes are cooked #literally'
216243078594441216,2012-06-22 18:55:42,"b""@therealAbdul_ having a great time man, its too hot out here tho, you wouldn't understand since it's like really cold in africa.. how u doin"""
215642599346806784,2012-06-21 03:09:36,b'pool pahty #istayinthewater #waavy'
215591048175554560,2012-06-20 23:44:46,b'#sunfried over here in pain and shit'
215586522110504961,2012-06-20 23:26:46,"b""@therealAbdul_ @sotirop_evi aha t'was the flash, i have sensitive eyes asshole"""
215212593613254658,2012-06-19 22:40:55,"b""yoo who's #fahdat"""
215212422548566016,2012-06-19 22:40:14,b'little kids bring nothing but joy into the house and a lot of noise too'
215157248731774977,2012-06-19 19:01:00,"b'""dam i think yu just made a fact just now, thats some real shit"" scary movie 3 is too funny'"
215156996868030465,2012-06-19 19:00:00,"b'""mice are inside and rats are outside, but what if a mouse goes outside does it become a rat and if a rat is in the house is it a mouse""'"
215153378714591233,2012-06-19 18:45:37,b'these 6-12 shifts are killing me'
214831949225791488,2012-06-18 21:28:22,b'some people change like night and day when in a relationship'
214565277646594048,2012-06-18 03:48:43,b'@HeardBelleSay so good thanks and i will!'
214564412646883328,2012-06-18 03:45:17,"b'pop up adds are the worst, on par with mosquitoes'"
214485677201563649,2012-06-17 22:32:25,"b'people who say guess what and then actually expect you to guess, i hate those people'"
214081481843281920,2012-06-16 19:46:17,"b""nice weather we're having.."""
214079684453994497,2012-06-16 19:39:08,b'RT @AlanHungover: Two blondes were driving to Disneyland. The sign said: Disneyland Left. So they started crying &amp; headed home.'
213930556025614337,2012-06-16 09:46:33,b'long night'
213882620168245249,2012-06-16 06:36:05,"b""@HeardBelleSay aha yea same here, whats good thooo i miss you, congrats on graduating, how's life?"""
213880643501826048,2012-06-16 06:28:13,"b'@OVOadem i mean, was it you??'"
213876720825155584,2012-06-16 06:12:38,"b""she's not heartless, shes just tryina use her heart less"""
213869720913461248,2012-06-16 05:44:49,b'dinner time is all the time #latenightmunching'
213861963904729089,2012-06-16 05:14:00,"b'oh man, my window is far too close to my neighbors, i can hear this bitch moaning lmao #whatdoidotomakeitstop?'"
213854274881462272,2012-06-16 04:43:27,"b'breaking bad, that show is fucking ridiculous'"
213850063921872896,2012-06-16 04:26:43,b'@Basiklee @Kid_Wavyy i got a tent and errrythang boys'
213788091859734528,2012-06-16 00:20:27,b'camping soon'
213390728037023745,2012-06-14 22:01:28,"b'@OVOadem thats cuz there are mad other people calling besides your 25, sherm'"
213389436770189312,2012-06-14 21:56:20,"b'RT @AlanHungover: My girlfriend just texted me saying, ""I want you to get me all wet when I get home ;)"" So I got 15 water balloons ready.'"
213367564930269184,2012-06-14 20:29:26,"b""german's have some creative names, fucks with schweinsteiger tho"""
213360820762062848,2012-06-14 20:02:38,"b'@Basiklee unfortunately not, my passports not gonna come in time'"
213174474747555840,2012-06-14 07:42:10,b'no travels this summer #imsad'
213137500150046720,2012-06-14 05:15:14,"b'man i think i love her, tryina have her meet my mother #siiiike'"
213068067201220608,2012-06-14 00:39:20,b'im tryina #yeamean tonight'
212804922830372864,2012-06-13 07:13:41,"b""sons of anarchy that's that good good"""
212391310185869314,2012-06-12 03:50:09,b'@MonTanA_BaBy wise words young'
212370536167247872,2012-06-12 02:27:36,"b'70 days, its gonna be tough'"
212368466345345024,2012-06-12 02:19:22,b'love for your brother what you love for yourself'
211219727064903680,2012-06-08 22:14:41,b'sport is my addiction'
211206686831157248,2012-06-08 21:22:52,b'dam i left all the windows in the crib open #therearepuddles'
211178211709693952,2012-06-08 19:29:43,b'#imonelazydude'
211176528208338944,2012-06-08 19:23:02,"b'nice, i needed a car wash'"
210978953031196672,2012-06-08 06:17:56,b'foooooooooooooooooood #gyro #clutch'
210428195722362881,2012-06-06 17:49:26,"b'RT @ummahfilms: Life asked Death ""Why is it that everyone hates you?"", to which Death responded ""That\'s because you\'re a beautiful lie & ...'"
210181927163015168,2012-06-06 01:30:51,"b""RT @AlanHungover: I hate when I'm about to hug someone really sexy, and my face hits the mirror."""
210135459790209025,2012-06-05 22:26:12,b'rollin rollin rollin we aint slept in weeks'
210108496115544064,2012-06-05 20:39:03,b'temper has risen from all this fuckery'
210101696989368320,2012-06-05 20:12:02,"b'RT @StunningHijab: ""For me to know that I am FREE from HYPOCRISY is more dear to me than the weight of the ENTIRE world in GOLD.""\n\n- Has ...'"
209835340859584512,2012-06-05 02:33:38,b'my stomach is making some seriously awkward sounds'
209801685827207168,2012-06-05 00:19:54,b'RT @realdawah: A righteous woman with a man is like a great gold-leafed crown on the head of a king...'
209694206577483777,2012-06-04 17:12:49,"b""yyyyyy mmmm ccccc aaaaaa we're going boooxiingg at thee yyyyyy mmmmmmmm ccccc aaaaaa aaa"""
209521656471896066,2012-06-04 05:47:10,b'ahaha the shit that comes up when i type in my name in google.. i have stalkers??? shits crazy'
209486529268162560,2012-06-04 03:27:35,b'miss u.s.a is so sexy'
209320773591121920,2012-06-03 16:28:56,"b""@maryajuanasmoke you have no idea what happens when portugal plays a soccer game and wins, mothufuckas go nuts #you'llsee"""
209144989110898688,2012-06-03 04:50:25,b'toast waffles. no syrup #traplife'
209141184654884864,2012-06-03 04:35:18,"b""RT @WOWFactsOfLife: Mexico's east coast is sinking into the sea at the rate of one to two inches per year."""
209133612526878721,2012-06-03 04:05:13,b'@Kid_Wavyy you ever get really lazy?'
209130222673600512,2012-06-03 03:51:45,b'@Kid_Wavyy im may have to rise for the occasion'
209129023446585345,2012-06-03 03:46:59,b'@Kid_Wavyy young nugget'
209128315641016320,2012-06-03 03:44:10,"b""i haven't met a kid who doesn't love spiderman, every little yg either pretends or considers himself spidey, i used to do the same shit"""
209122508975259649,2012-06-03 03:21:06,b'i hate when i press the favorite button by accident on some retarded tweets'
209120700408143872,2012-06-03 03:13:54,b'v neck swag'
209119289763053569,2012-06-03 03:08:18,"b""i can see my face in my dad's pictures as a youngin, he even had a ridiculous amount of hair like me"""
209111891958706177,2012-06-03 02:38:54,b'i still have mad love for cats tho'
209111647472721921,2012-06-03 02:37:56,"b'i neva had allergies on cats before i met my cousins cat, it was ugly and sick and i made fun of it, straight asshole jokes. Now im allergic'"
208999116737486848,2012-06-02 19:10:47,"b'@Kid_Wavyy youra clown, just call me'"
208997065513123840,2012-06-02 19:02:38,"b""@Kid_Wavyy s'guuuuuuuh slime"""
208960316300726273,2012-06-02 16:36:36,b'bear grylls is the fucking man'
208782391504928769,2012-06-02 04:49:35,"b""RT @AlanHungover: People who make me do a slight jog because they hold the door open for me when I'm 15 feet away are the first to die w ..."""
208712174825259009,2012-06-02 00:10:34,"b'""I don\'t care how poor someone thinks he is if he has a loving family, he is rich beyond measure.""'"
208696782652313600,2012-06-01 23:09:25,"b""smile, it's supposed to be good for you"""
208598271780851712,2012-06-01 16:37:58,b'im hardly working hard'
208073178092797952,2012-05-31 05:51:26,"b'But still somehow she got my mind infatuated, absolutely fascinated with the thoughts of what she might be like'"
208008883699060736,2012-05-31 01:35:57,"b""typical cambridge convo\nguy1:yo wats good\nguy2:roll up cudi \nguy2:you already\nguy1:i'll scoop yu \nguy2:hit me on twitter, phones dead"""
207924687265730561,2012-05-30 20:01:23,"b""how can people be pessimistic and dwell on things that haven't even happened yet"""
207918803143770112,2012-05-30 19:38:00,b'through no fault of mine that is..'
207917365684473857,2012-05-30 19:32:17,"b""it's no coincidence that i almost crashed into an asian dude..."""
207625058938658816,2012-05-30 00:10:46,"b'RT @8_Semesters: Everytime i see the word ""explain"" on a test, a part of me dies.'"
207621308186497026,2012-05-29 23:55:51,"b""RT @AlanHungover: Forrest Gump's password: 1forrest1"""
207562692314148867,2012-05-29 20:02:56,b'fuck me i just locked myself out of my car'
207520145315344384,2012-05-29 17:13:52,"b""i didn't become a lifeguard to just chill and get paid, i do it for the people, saving lives brings me joy #lifeguardoftheyear"""
207516077427658752,2012-05-29 16:57:42,b'my hair is soo wavy'
207514350779510784,2012-05-29 16:50:51,b'i hate messy people clean your shit up'
207253873952440321,2012-05-28 23:35:48,b'alhamdulillah for my family'
207033558693457921,2012-05-28 09:00:21,b'waffles and smoothiees #latenightearlymorningbrunching'
206944551540240386,2012-05-28 03:06:40,b'this type of life is making me lazy'
206943361855258625,2012-05-28 03:01:56,"b""yeaa i'll never shave again"""
206427991700553731,2012-05-26 16:54:03,"b""i feel like a million bucks but my money doesn't feel like i do"""
206419077076500480,2012-05-26 16:18:37,"b'this is perfect weather, hot and fun without the sun'"
206385304943337472,2012-05-26 14:04:25,"b'what a great weekend, freeee criibb'"
205730924695007235,2012-05-24 18:44:09,b'my niece is the cutest in the world'
205729611340972032,2012-05-24 18:38:56,"b""@Klumesickle oh heidy still much in this world you haven't seen, my roommate didn't wear any shoes at all, shits stunk up the room #hippies"""
205702822791086082,2012-05-24 16:52:29,"b""i got my wheels, i got my clean shirt, i got everything to get me where she'll be"""
205254557465452545,2012-05-23 11:11:14,b'this google piano thing distracting me from studying'
205251571435573248,2012-05-23 10:59:22,"b'im not a morning person because i never sleep at night but i love getting an early start, you get more done and the day seems long as fuck'"
205134959218921472,2012-05-23 03:16:00,b'this dude really goes around introducing himself as natalie #shame man #fuckswrongwithyou'
205110602224508928,2012-05-23 01:39:13,"b'RT @WonkaTweets: ""I wanna fuck you so bad right now."" ""What...?"" ""Oh, damn autocorrect, I meant Hey.""'"
204895512233639937,2012-05-22 11:24:31,"b'the final, final test in a few hours #shieeeeeet'"
204825253317328896,2012-05-22 06:45:20,"b""knowledge, strength, faith, money, love and success i'm hungry for it all"""
204790001505017856,2012-05-22 04:25:15,b'all these trash talkers are mad annoying just watch the game and enjoy it'
204788892447145984,2012-05-22 04:20:51,b'RT @EasyBuckets5: Okc ya later LA'
204780598215196672,2012-05-22 03:47:53,b'RT @BigBlackDave: @J_tsar the jacket is fresh too.'
204780410704625666,2012-05-22 03:47:09,b'straight killen em'
204638672287576064,2012-05-21 18:23:56,b'@BigBlackDave aha thanks man i wish i had it in my size today'
204633479680507906,2012-05-21 18:03:18,"b""RT @AlanHungover: I'm having a problem in Call Of Duty,I go to the menu and... ok by now the girls have stopped reading this, anyone kno ..."""
204511223369314305,2012-05-21 09:57:29,b'dudes had some big ears as a child still swaggy tho'
204508040785965056,2012-05-21 09:44:51,b'cho za huynaa blyaa'
204439755100930048,2012-05-21 05:13:30,b'galasuite za menya im a motherfuckn real'
204432917777235968,2012-05-21 04:46:20,b'that awkward moment when yoloers end up living twice'
204431754042425345,2012-05-21 04:41:42,b'RT @funnyortruth: #BestWayToAskForHead  - http://t.co/xeZMFghW'
204425030724108289,2012-05-21 04:15:00,b'let the good vibes get a lot stronger #laidback and chillin'
204424711084580865,2012-05-21 04:13:43,"b""RT @AlanHungover: Have you ever wanted to meet yourself and see yourself from someone else's point of view?"""
204403015631896576,2012-05-21 02:47:31,b'back at school #bittersweet'
204127439604023296,2012-05-20 08:32:28,b'pizzzzzzzzaaaaaa baaaabbyyy'
204104670367584258,2012-05-20 07:02:00,"b'homecoming, same old yet its different #fuckwithit'"
204104065880301568,2012-05-20 06:59:36,"b""i dont care what it takes i'd rather chill and not bother #uselessshit"""
204101121961234434,2012-05-20 06:47:54,"b'@therealAbdul_ had you not put ""real"" in your twitter name i would have never known it was you, unless you\'re not the real deal.. s\'good tho'"
